,IDADE,TIPO_CARTAO,FAIXA_HORARIA_FRQ_PRIMEIRA,FAIXA_HORARIA_FRQ_ULTIMA,HORAS_TRABALHADAS_DIARIAMENTE,DIST_CASA_PARADA,RENDA_MEDIA_ZONA,MEDIA_MORADORES_FAMILIA,MEDIA_AUTOMOVEIS_FAMILIA,MEDIA_MOTOS_FAMILIA,MEDIA_BICICLETAS_FAMILIA,MEDIA_VIAGENS_FAMILIA,VIAGENS_MOTIVO_OUTROS,VIAGENS_MOTIVO_TRABALHO,VIAGENS_MOTIVO_RESIDENCIA,VIAGENS_MOTIVO_ESTUDO,FREQ_MEDIA_DIARIA,FREQ_MEDIA_DIARIA_MAIOR_2
505,adulto,11.0,madrugada,madrugada,7.720779220779221,16690.9263192524,1389.147540983607,2.125,0.3602941176470588,0.08823529411764706,0.1838235294117647,2.801470588235294,0.1627296587926509,0.2598425196850394,0.4829396325459318,0.09448818897637795,1.0,0
506,adulto,4.0,madrugada,madrugada,7.049180327868853,2125.64720472552,1657.26,2.325,0.75,0.125,0.125,5.025,0.1890547263681592,0.1940298507462687,0.4875621890547264,0.1293532338308458,0.65,0
507,adulto,11.0,madrugada,madrugada,6.545454545454546,189.5337837312,1343.172413793103,2.458333333333333,0.3333333333333333,0.08333333333333333,0.125,4.083333333333333,0.08163265306122448,0.1938775510204082,0.4795918367346939,0.2448979591836735,0.7333333334,0
508,adulto,11.0,madrugada,madrugada,6.779582366589327,4706.54444646364,3411.396610169491,2.894736842105263,1.052631578947368,0.1184210526315789,0.1359649122807018,5.285087719298246,0.1360995850622407,0.2058091286307054,0.4854771784232365,0.1726141078838174,0.3,0
509,adulto,11.0,madrugada,madrugada,7.221311475409836,4730.4031631754,3734.521276595745,2.292817679558011,0.9779005524861878,0.04972375690607735,0.3314917127071823,4.165745856353591,0.2148541114058355,0.1962864721485411,0.4801061007957559,0.1087533156498674,0.5666666666,0
510,adulto,11.0,madrugada,madrugada,7.261194029850746,2109.27794198898,1232.837837837838,2.733333333333333,0.4333333333333333,0.1888888888888889,0.3555555555555556,3.933333333333333,0.1553672316384181,0.1779661016949153,0.4830508474576271,0.1836158192090395,0.6,0
511,adulto,11.0,manhã,almoço,5.658653846153846,3741.6999045227,2691.726708074534,2.396694214876033,0.7768595041322314,0.06611570247933884,0.2727272727272727,5.181818181818182,0.2376395534290271,0.1658692185007974,0.4465709728867623,0.1499202551834131,2.1333333334,1
512,adulto,11.0,madrugada,madrugada,6.365384615384615,402.495441564655,1219.569230769231,2.948275862068965,0.3103448275862069,0.08620689655172414,0.4655172413793103,3.810344827586207,0.04977375565610859,0.253393665158371,0.497737556561086,0.1990950226244344,1.2333333334,0
513,adulto,11.0,manhã,madrugada,5.0,116.877078003402,1071.75,2.659090909090909,0.4090909090909091,0.25,0.25,2.909090909090909,0.109375,0.234375,0.5,0.15625,1.0666666666,0
514,adulto,11.0,noite,noite,6.576923076923077,2301.26177205139,1031.4,2.411764705882353,0.4705882352941176,0.1764705882352941,0.3529411764705883,3.058823529411764,0.1346153846153846,0.1730769230769231,0.5,0.1923076923076923,2.2,1
515,adulto,11.0,madrugada,almoço,6.568421052631579,1827.78672914752,1702.415730337079,2.826923076923077,0.5192307692307693,0.1346153846153846,0.4423076923076923,4.788461538461538,0.144578313253012,0.176706827309237,0.4979919678714859,0.1807228915662651,1.0,0
516,adulto,11.0,madrugada,madrugada,7.221311475409836,224.767047263816,3734.521276595745,2.292817679558011,0.9779005524861878,0.04972375690607735,0.3314917127071823,4.165745856353591,0.2148541114058355,0.1962864721485411,0.4801061007957559,0.1087533156498674,1.25,0
517,adulto,11.0,manhã,madrugada,7.391752577319588,202.217424058593,1535.318181818182,2.654545454545455,0.7090909090909091,0.2,0.2909090909090909,5.272727272727272,0.203448275862069,0.1827586206896552,0.5,0.1137931034482759,1.9166666666,0
518,adulto,11.0,madrugada,madrugada,8.24731182795699,428.439130862077,990.0,2.553191489361702,0.1702127659574468,0.1702127659574468,0.3617021276595745,4.936170212765957,0.1724137931034483,0.2370689655172414,0.5,0.09051724137931035,0.4833333334,0
519,adulto,11.0,almoço,noite,7.720779220779221,11376.45829376,1389.147540983607,2.125,0.3602941176470588,0.08823529411764706,0.1838235294117647,2.801470588235294,0.1627296587926509,0.2598425196850394,0.4829396325459318,0.09448818897637795,2.45,1
520,adulto,11.0,noite,madrugada,6.07,208.996793174936,1248.923076923077,3.186440677966102,0.3559322033898305,0.1525423728813559,0.3559322033898305,3.254237288135593,0.0625,0.1927083333333333,0.5,0.2447916666666667,1.4833333334,0
521,adulto,11.0,tarde,noite,6.533333333333333,154.175463185735,1288.0,2.565217391304348,0.3043478260869565,0.1304347826086956,0.4347826086956522,4.0,0.2282608695652174,0.1413043478260869,0.5,0.1304347826086956,1.35,0
522,adulto,11.0,madrugada,madrugada,7.16,98.411127282742,1047.24,2.803030303030303,0.4242424242424243,0.2121212121212121,0.4545454545454545,4.121212121212121,0.1102941176470588,0.2389705882352941,0.4889705882352941,0.1617647058823529,1.05,0
523,adulto,11.0,madrugada,madrugada,6.809523809523809,279.243037231484,1076.689655172414,2.981132075471698,0.1509433962264151,0.2641509433962264,0.3773584905660378,5.415094339622642,0.1463414634146341,0.1881533101045296,0.4843205574912892,0.181184668989547,1.4666666666,0
524,idoso,11.0,madrugada,madrugada,7.261194029850746,280.539980773218,1232.837837837838,2.733333333333333,0.4333333333333333,0.1888888888888889,0.3555555555555556,3.933333333333333,0.1553672316384181,0.1779661016949153,0.4830508474576271,0.1836158192090395,0.6333333334,0
525,adulto,11.0,manhã,almoço,7.261194029850746,494.571855620944,1232.837837837838,2.733333333333333,0.4333333333333333,0.1888888888888889,0.3555555555555556,3.933333333333333,0.1553672316384181,0.1779661016949153,0.4830508474576271,0.1836158192090395,1.5666666666,0
526,adulto,11.0,madrugada,madrugada,6.928571428571429,3813.96041263225,1198.125,2.162790697674418,0.2558139534883721,0.1162790697674419,0.2790697674418605,2.162790697674418,0.1935483870967742,0.1720430107526882,0.4838709677419355,0.1505376344086022,1.6166666666,0
527,adulto,11.0,madrugada,madrugada,7.038461538461538,6606.55031036485,1887.260869565217,2.46551724137931,0.6293103448275862,0.04310344827586207,0.2844827586206897,4.043103448275862,0.1940298507462687,0.1833688699360341,0.4968017057569296,0.1257995735607676,1.1333333334,0
528,adulto,11.0,manhã,almoço,7.261855670103093,12070.4240437073,3021.5536159601,2.304347826086957,1.130434782608696,0.06666666666666667,0.4869565217391305,4.295652173913044,0.2071524966261808,0.2125506072874494,0.4723346828609987,0.1079622132253711,1.65,0
529,adulto,11.0,noite,noite,7.384615384615385,479.476665916709,2649.214285714286,2.425925925925926,0.5370370370370371,0.03703703703703703,0.1851851851851852,5.185185185185185,0.1678571428571428,0.2071428571428572,0.4785714285714286,0.1464285714285714,2.3166666666,1
530,adulto,11.0,madrugada,madrugada,6.779582366589327,2487.16365225748,3411.396610169491,2.894736842105263,1.052631578947368,0.1184210526315789,0.1359649122807018,5.285087719298246,0.1360995850622407,0.2058091286307054,0.4854771784232365,0.1726141078838174,0.25,0
531,adulto,11.0,almoço,noite,7.51258581235698,6599.28630177268,4166.64406779661,2.531772575250836,1.133779264214047,0.07023411371237458,0.2675585284280936,4.157190635451505,0.1938857602574417,0.1954947707160097,0.4818986323411102,0.1287208366854385,2.5333333334,1
532,adulto,11.0,noite,madrugada,7.16,244.60318156961,1047.24,2.803030303030303,0.4242424242424243,0.2121212121212121,0.4545454545454545,4.121212121212121,0.1102941176470588,0.2389705882352941,0.4889705882352941,0.1617647058823529,1.45,0
533,adulto,11.0,madrugada,madrugada,6.553398058252427,262.685600315039,1301.884615384615,3.212765957446809,0.4468085106382979,0.3617021276595745,0.2765957446808511,5.063829787234043,0.08403361344537816,0.226890756302521,0.4873949579831933,0.2016806722689076,1.0333333334,0
534,adulto,11.0,madrugada,madrugada,7.720779220779221,138.109305041616,1389.147540983607,2.125,0.3602941176470588,0.08823529411764706,0.1838235294117647,2.801470588235294,0.1627296587926509,0.2598425196850394,0.4829396325459318,0.09448818897637795,0.7,0
535,adulto,11.0,madrugada,madrugada,7.157068062827225,99.1260303432042,4159.042682926829,2.424812030075188,1.199248120300752,0.04887218045112782,0.2255639097744361,4.24812030075188,0.2079646017699115,0.2,0.484070796460177,0.1079646017699115,0.2666666666,0
536,adulto,11.0,manhã,madrugada,6.808988764044944,1394.37510613611,1242.981818181818,3.0,0.4150943396226415,0.169811320754717,0.169811320754717,3.60377358490566,0.1099476439790576,0.193717277486911,0.4816753926701571,0.2146596858638743,0.9833333334000001,0
537,adulto,11.0,madrugada,madrugada,7.261194029850746,1645.82644846059,1232.837837837838,2.733333333333333,0.4333333333333333,0.1888888888888889,0.3555555555555556,3.933333333333333,0.1553672316384181,0.1779661016949153,0.4830508474576271,0.1836158192090395,0.7666666666,0
538,adulto,11.0,manhã,madrugada,6.928571428571429,277.62257169811,1198.125,2.162790697674418,0.2558139534883721,0.1162790697674419,0.2790697674418605,2.162790697674418,0.1935483870967742,0.1720430107526882,0.4838709677419355,0.1505376344086022,1.15,0
539,adulto,11.0,manhã,almoço,5.442477876106195,493.30789937484,1507.256756756757,2.690909090909091,0.4909090909090909,0.2,0.2181818181818182,4.509090909090909,0.2298387096774193,0.2016129032258064,0.4717741935483871,0.0967741935483871,1.2666666666,0
540,adulto,11.0,madrugada,madrugada,7.185792349726776,61.8234704290795,1040.901639344262,3.264705882352941,0.1617647058823529,0.2205882352941176,0.2941176470588235,6.058823529411764,0.1116504854368932,0.2087378640776699,0.5,0.1796116504854369,0.65,0
541,adulto,11.0,madrugada,madrugada,7.314516129032258,3129.74171369027,1774.952830188679,3.147058823529412,0.7352941176470589,0.1029411764705882,0.3235294117647059,5.382352941176471,0.1775956284153005,0.1721311475409836,0.4672131147540984,0.1830601092896175,0.95,0
542,adulto,11.0,madrugada,madrugada,4.679292929292929,379.174837178729,2077.674418604651,2.973333333333333,0.8066666666666666,0.1266666666666667,0.34,4.986666666666666,0.1831550802139038,0.1991978609625668,0.4598930481283423,0.1577540106951872,0.7666666665999999,0
543,adulto,11.0,madrugada,madrugada,7.221311475409836,5747.31505137006,3734.521276595745,2.292817679558011,0.9779005524861878,0.04972375690607735,0.3314917127071823,4.165745856353591,0.2148541114058355,0.1962864721485411,0.4801061007957559,0.1087533156498674,0.9833333333999998,0
544,adulto,11.0,manhã,madrugada,7.044198895027624,292.590731675424,2342.528925619835,2.239130434782609,0.9347826086956522,0.1231884057971015,0.2536231884057971,3.615942028985507,0.1723446893787575,0.2124248496993988,0.4829659318637274,0.1322645290581162,1.05,0
545,adulto,11.0,manhã,almoço,3.323529411764706,183.203210338616,1225.826086956522,2.533333333333333,0.4,0.1777777777777778,0.4222222222222222,2.844444444444445,0.140625,0.2421875,0.5,0.1171875,1.65,0
546,adulto,11.0,madrugada,madrugada,5.658653846153846,326.430273391717,2691.726708074534,2.396694214876033,0.7768595041322314,0.06611570247933884,0.2727272727272727,5.181818181818182,0.2376395534290271,0.1658692185007974,0.4465709728867623,0.1499202551834131,1.3166666666,0
547,adulto,11.0,madrugada,madrugada,6.808988764044944,114.685642567004,1242.981818181818,3.0,0.4150943396226415,0.169811320754717,0.169811320754717,3.60377358490566,0.1099476439790576,0.193717277486911,0.4816753926701571,0.2146596858638743,0.6833333334,0
548,adulto,11.0,tarde,madrugada,4.49468085106383,1995.11579562338,1779.389312977099,2.932432432432432,0.7297297297297297,0.1351351351351351,0.2297297297297297,4.202702702702703,0.202572347266881,0.1929260450160772,0.4758842443729904,0.1286173633440514,1.35,0
549,adulto,4.0,madrugada,madrugada,6.809523809523809,251.147116115061,1076.689655172414,2.981132075471698,0.1509433962264151,0.2641509433962264,0.3773584905660378,5.415094339622642,0.1463414634146341,0.1881533101045296,0.4843205574912892,0.181184668989547,1.4166666666,0
550,adulto,11.0,madrugada,madrugada,7.888888888888889,322.123931194693,2017.35,2.727272727272727,0.5909090909090909,0.04545454545454546,0.09090909090909091,5.227272727272728,0.208695652173913,0.2,0.4782608695652174,0.1130434782608696,0.65,0
551,adulto,11.0,almoço,madrugada,6.553398058252427,287.75634627429,1301.884615384615,3.212765957446809,0.4468085106382979,0.3617021276595745,0.2765957446808511,5.063829787234043,0.08403361344537816,0.226890756302521,0.4873949579831933,0.2016806722689076,1.15,0
552,adulto,11.0,madrugada,madrugada,7.185792349726776,172.193385265754,1040.901639344262,3.264705882352941,0.1617647058823529,0.2205882352941176,0.2941176470588235,6.058823529411764,0.1116504854368932,0.2087378640776699,0.5,0.1796116504854369,1.05,0
553,adulto,11.0,madrugada,madrugada,5.572519083969466,2644.19036469294,1532.49504950495,2.690140845070423,0.5211267605633803,0.1267605633802817,0.1971830985915493,3.746478873239437,0.1466165413533835,0.2330827067669173,0.5,0.1203007518796992,1.15,0
554,adulto,11.0,manhã,almoço,6.928571428571429,844.11680323126,1198.125,2.162790697674418,0.2558139534883721,0.1162790697674419,0.2790697674418605,2.162790697674418,0.1935483870967742,0.1720430107526882,0.4838709677419355,0.1505376344086022,1.8166666666,0
555,adulto,11.0,almoço,tarde,7.376237623762377,226.80659383807,2842.24060150376,2.572139303482587,0.8706467661691543,0.07462686567164178,0.1691542288557214,4.338308457711443,0.1662844036697248,0.2201834862385321,0.4908256880733945,0.1227064220183486,2.4833333334,1
556,adulto,4.0,manhã,tarde,6.629737609329446,486.162550329951,1314.069498069498,3.234567901234568,0.5370370370370371,0.2037037037037037,0.4259259259259259,4.117283950617284,0.06596701649175413,0.2248875562218891,0.4992503748125937,0.2098950524737631,3.6,1
557,adulto,11.0,manhã,tarde,5.576271186440678,1206.82156195575,1379.181818181818,2.483870967741935,0.6129032258064516,0.1935483870967742,0.1935483870967742,2.645161290322581,0.08536585365853659,0.3414634146341464,0.5,0.07317073170731707,4.8,1
558,adulto,11.0,manhã,almoço,6.576923076923077,2129.19317319731,1031.4,2.411764705882353,0.4705882352941176,0.1764705882352941,0.3529411764705883,3.058823529411764,0.1346153846153846,0.1730769230769231,0.5,0.1923076923076923,1.65,0
559,adulto,11.0,madrugada,madrugada,6.96551724137931,163.330313870752,1371.96,2.833333333333333,0.1111111111111111,0.05555555555555555,0.1111111111111111,5.333333333333333,0.1979166666666667,0.15625,0.4895833333333333,0.15625,0.8333333334,0
560,adulto,11.0,madrugada,madrugada,3.323529411764706,1847.8809077818,1225.826086956522,2.533333333333333,0.4,0.1777777777777778,0.4222222222222222,2.844444444444445,0.140625,0.2421875,0.5,0.1171875,0.95,0
561,adulto,11.0,manhã,noite,6.861538461538461,93.2306899356687,1083.575342465753,2.555555555555555,0.2444444444444444,0.1777777777777778,0.04444444444444445,3.466666666666667,0.1858974358974359,0.1858974358974359,0.5,0.1282051282051282,3.7,1
562,adulto,11.0,manhã,almoço,6.551282051282051,1455.69175678482,1202.5125,3.0,0.3333333333333333,0.1666666666666667,0.2857142857142857,5.690476190476191,0.1673640167364017,0.2133891213389121,0.4853556485355648,0.1338912133891213,3.1333333334,1
563,adolescente,11.0,madrugada,madrugada,6.861538461538461,1520.63582538385,1083.575342465753,2.555555555555555,0.2444444444444444,0.1777777777777778,0.04444444444444445,3.466666666666667,0.1858974358974359,0.1858974358974359,0.5,0.1282051282051282,0.3,0
564,adulto,11.0,madrugada,madrugada,7.720779220779221,1371.4291259214,1389.147540983607,2.125,0.3602941176470588,0.08823529411764706,0.1838235294117647,2.801470588235294,0.1627296587926509,0.2598425196850394,0.4829396325459318,0.09448818897637795,0.2,0
565,adulto,11.0,madrugada,madrugada,7.278260869565218,131.341537190143,1001.769230769231,3.604166666666667,0.25,0.2708333333333333,0.5,5.166666666666667,0.1008064516129032,0.1854838709677419,0.4798387096774194,0.2338709677419355,0.8333333333999999,0
566,adulto,11.0,madrugada,madrugada,7.376237623762377,134.440574192877,2842.24060150376,2.572139303482587,0.8706467661691543,0.07462686567164178,0.1691542288557214,4.338308457711443,0.1662844036697248,0.2201834862385321,0.4908256880733945,0.1227064220183486,0.9166666666,0
567,adulto,11.0,almoço,noite,6.861538461538461,755.840022455217,1083.575342465753,2.555555555555555,0.2444444444444444,0.1777777777777778,0.04444444444444445,3.466666666666667,0.1858974358974359,0.1858974358974359,0.5,0.1282051282051282,1.75,0
568,adulto,11.0,noite,noite,6.96551724137931,359.204090021588,1371.96,2.833333333333333,0.1111111111111111,0.05555555555555555,0.1111111111111111,5.333333333333333,0.1979166666666667,0.15625,0.4895833333333333,0.15625,2.7,1
569,adulto,11.0,madrugada,madrugada,6.168316831683168,1346.8942452534,1517.625,2.88,0.46,0.18,0.14,4.7,0.1276595744680851,0.1702127659574468,0.4808510638297872,0.2212765957446808,0.8666666665999999,0
570,adulto,11.0,noite,madrugada,7.16,1008.18204486734,1047.24,2.803030303030303,0.4242424242424243,0.2121212121212121,0.4545454545454545,4.121212121212121,0.1102941176470588,0.2389705882352941,0.4889705882352941,0.1617647058823529,2.7833333334,1
571,adulto,11.0,manhã,almoço,6.222222222222222,132.49372923824,1011.446808510638,3.1625,0.2,0.1875,0.3,4.8375,0.1421188630490956,0.2170542635658915,0.4625322997416021,0.1782945736434109,1.3666666666,0
572,adulto,11.0,madrugada,madrugada,7.106382978723405,181.40558132462,3843.586956521739,2.609467455621302,1.076923076923077,0.05325443786982249,0.3372781065088757,4.644970414201183,0.1643312101910828,0.1847133757961783,0.4789808917197452,0.1719745222929936,0.35,0
573,adulto,11.0,madrugada,madrugada,4.49468085106383,466.515643542892,1779.389312977099,2.932432432432432,0.7297297297297297,0.1351351351351351,0.2297297297297297,4.202702702702703,0.202572347266881,0.1929260450160772,0.4758842443729904,0.1286173633440514,0.3666666666,0
574,adulto,4.0,almoço,noite,6.463414634146342,1253.99702846548,1248.065217391304,2.384615384615385,0.3846153846153846,0.1282051282051282,0.1025641025641026,3.230769230769231,0.119047619047619,0.1666666666666667,0.4841269841269841,0.2301587301587301,2.4166666666,1
575,adulto,11.0,madrugada,madrugada,7.154362416107382,12299.407950357,1501.448275862069,2.274336283185841,0.3628318584070797,0.1238938053097345,0.2035398230088496,4.097345132743363,0.1792656587473002,0.205183585313175,0.4794816414686825,0.1360691144708423,0.95,0
576,adulto,11.0,madrugada,madrugada,6.779582366589327,23.2289221854983,3411.396610169491,2.894736842105263,1.052631578947368,0.1184210526315789,0.1359649122807018,5.285087719298246,0.1360995850622407,0.2058091286307054,0.4854771784232365,0.1726141078838174,0.45,0
577,adulto,11.0,madrugada,madrugada,6.553398058252427,4521.12807320964,1301.884615384615,3.212765957446809,0.4468085106382979,0.3617021276595745,0.2765957446808511,5.063829787234043,0.08403361344537816,0.226890756302521,0.4873949579831933,0.2016806722689076,1.1666666666,0
578,adulto,11.0,almoço,madrugada,6.551282051282051,162.189323170008,1202.5125,3.0,0.3333333333333333,0.1666666666666667,0.2857142857142857,5.690476190476191,0.1673640167364017,0.2133891213389121,0.4853556485355648,0.1338912133891213,1.4166666666,0
579,adulto,11.0,madrugada,madrugada,5.488095238095238,137.98199049646,1549.9125,2.7,0.5,0.08,0.06,2.98,0.1073825503355705,0.2483221476510067,0.4966442953020134,0.1476510067114094,0.9166666666000001,0
580,adulto,11.0,madrugada,madrugada,8.46875,3288.62309899193,1034.454545454545,2.181818181818182,0.4090909090909091,0.2272727272727273,0.4090909090909091,1.454545454545455,0.0625,0.28125,0.5,0.15625,0.9333333333999999,0
581,adulto,11.0,noite,noite,7.261194029850746,128.220995267695,1232.837837837838,2.733333333333333,0.4333333333333333,0.1888888888888889,0.3555555555555556,3.933333333333333,0.1553672316384181,0.1779661016949153,0.4830508474576271,0.1836158192090395,1.35,0
582,adulto,11.0,madrugada,madrugada,6.65686274509804,3714.70113234674,1525.254545454545,2.557142857142857,0.5714285714285714,0.2142857142857143,0.2714285714285714,4.157142857142857,0.154639175257732,0.2199312714776632,0.4948453608247423,0.1305841924398626,0.65,0
583,adulto,11.0,tarde,noite,6.168316831683168,32.87377388881,1517.625,2.88,0.46,0.18,0.14,4.7,0.1276595744680851,0.1702127659574468,0.4808510638297872,0.2212765957446808,2.0166666666,1
584,adulto,11.0,madrugada,madrugada,7.038461538461538,103.615934322207,1887.260869565217,2.46551724137931,0.6293103448275862,0.04310344827586207,0.2844827586206897,4.043103448275862,0.1940298507462687,0.1833688699360341,0.4968017057569296,0.1257995735607676,0.5333333334,0
585,adulto,11.0,madrugada,madrugada,5.0,61.2752538995625,1203.872727272727,2.890909090909091,0.1636363636363636,0.1636363636363636,0.1818181818181818,2.727272727272727,0.08,0.1933333333333333,0.4933333333333333,0.2333333333333333,1.25,0
586,adulto,11.0,madrugada,madrugada,6.5,6414.67166793405,1207.736842105263,2.891891891891892,0.4054054054054054,0.2162162162162162,0.2432432432432433,4.648648648648648,0.2093023255813954,0.1395348837209302,0.4883720930232558,0.1627906976744186,0.9333333333999999,0
587,adulto,4.0,manhã,almoço,8.24731182795699,134.9131787242,990.0,2.553191489361702,0.1702127659574468,0.1702127659574468,0.3617021276595745,4.936170212765957,0.1724137931034483,0.2370689655172414,0.5,0.09051724137931035,2.6833333334,1
588,adulto,11.0,madrugada,madrugada,8.46875,2114.13833214319,1034.454545454545,2.181818181818182,0.4090909090909091,0.2272727272727273,0.4090909090909091,1.454545454545455,0.0625,0.28125,0.5,0.15625,0.6666666666000001,0
589,adulto,11.0,madrugada,madrugada,6.609375,301.224547965779,2009.025,3.054054054054054,0.6216216216216216,0.1351351351351351,0.3243243243243243,4.378378378378378,0.1666666666666667,0.1790123456790123,0.4814814814814815,0.1728395061728395,0.95,0
590,adulto,11.0,madrugada,madrugada,7.261855670103093,513.230647509231,3021.5536159601,2.304347826086957,1.130434782608696,0.06666666666666667,0.4869565217391305,4.295652173913044,0.2071524966261808,0.2125506072874494,0.4723346828609987,0.1079622132253711,0.7,0
591,adulto,11.0,madrugada,madrugada,8.24731182795699,5159.10019316198,990.0,2.553191489361702,0.1702127659574468,0.1702127659574468,0.3617021276595745,4.936170212765957,0.1724137931034483,0.2370689655172414,0.5,0.09051724137931035,0.4333333334,0
592,adulto,11.0,manhã,madrugada,6.168316831683168,417.43532253102,1517.625,2.88,0.46,0.18,0.14,4.7,0.1276595744680851,0.1702127659574468,0.4808510638297872,0.2212765957446808,1.1166666666,0
593,adulto,4.0,manhã,noite,6.943181818181818,71.1929451940894,1189.661538461538,3.306122448979592,0.2244897959183673,0.2857142857142857,0.2448979591836735,4.36734693877551,0.09345794392523364,0.191588785046729,0.5,0.2149532710280374,2.4166666666,1
594,adulto,11.0,madrugada,madrugada,6.508196721311475,572.167305489673,1091.769230769231,2.648648648648649,0.2972972972972973,0.1351351351351351,0.2702702702702703,4.189189189189189,0.1612903225806452,0.1483870967741935,0.4967741935483871,0.1935483870967742,0.5666666666,0
595,adulto,11.0,manhã,madrugada,6.757142857142857,528.541816016474,1249.811320754717,2.789473684210526,0.2894736842105263,0.131578947368421,0.2631578947368421,3.631578947368421,0.108695652173913,0.2536231884057971,0.4927536231884058,0.1449275362318841,1.2,0
596,adulto,11.0,madrugada,madrugada,6.831168831168831,333.497219313,1689.582089552239,2.681818181818182,0.5,0.2045454545454546,0.1136363636363636,4.045454545454546,0.05056179775280899,0.2808988764044944,0.5,0.1685393258426966,1.0666666666,0
597,idoso,11.0,madrugada,madrugada,6.508196721311475,282.308320402597,1091.769230769231,2.648648648648649,0.2972972972972973,0.1351351351351351,0.2702702702702703,4.189189189189189,0.1612903225806452,0.1483870967741935,0.4967741935483871,0.1935483870967742,0.3666666666,0
598,adulto,11.0,madrugada,madrugada,7.314516129032258,268.431341775781,1774.952830188679,3.147058823529412,0.7352941176470589,0.1029411764705882,0.3235294117647059,5.382352941176471,0.1775956284153005,0.1721311475409836,0.4672131147540984,0.1830601092896175,0.9666666665999999,0
599,adulto,11.0,madrugada,madrugada,5.658653846153846,7175.62656147779,2691.726708074534,2.396694214876033,0.7768595041322314,0.06611570247933884,0.2727272727272727,5.181818181818182,0.2376395534290271,0.1658692185007974,0.4465709728867623,0.1499202551834131,0.7,0
600,adulto,11.0,madrugada,madrugada,7.081632653061225,1884.13251255022,1404.0,3.0,0.3888888888888889,0.3148148148148148,0.4814814814814815,4.981481481481482,0.2044609665427509,0.1449814126394052,0.4795539033457249,0.171003717472119,0.6333333334,0
601,adulto,11.0,madrugada,madrugada,6.07,582.613630514498,1248.923076923077,3.186440677966102,0.3559322033898305,0.1525423728813559,0.3559322033898305,3.254237288135593,0.0625,0.1927083333333333,0.5,0.2447916666666667,1.4333333334,0
602,adulto,11.0,madrugada,madrugada,7.969230769230769,627.3323224338,1326.818181818182,2.325581395348837,0.4418604651162791,0.2790697674418605,0.4186046511627907,4.558139534883721,0.2040816326530612,0.1989795918367347,0.4948979591836735,0.1020408163265306,1.35,0
603,adulto,11.0,manhã,noite,7.152173913043478,515.185550239376,1214.47572815534,2.701298701298701,0.2467532467532468,0.2207792207792208,0.1038961038961039,4.844155844155845,0.128686327077748,0.1983914209115281,0.4986595174262735,0.1742627345844504,1.85,0
604,adulto,11.0,madrugada,madrugada,7.391752577319588,509.750048177974,1535.318181818182,2.654545454545455,0.7090909090909091,0.2,0.2909090909090909,5.272727272727272,0.203448275862069,0.1827586206896552,0.5,0.1137931034482759,1.1166666666,0
605,adulto,4.0,manhã,almoço,6.07,117.478760958843,1248.923076923077,3.186440677966102,0.3559322033898305,0.1525423728813559,0.3559322033898305,3.254237288135593,0.0625,0.1927083333333333,0.5,0.2447916666666667,2.4833333334,1
606,adulto,11.0,madrugada,almoço,6.541666666666667,710.751431239222,1485.0,2.431034482758621,0.3103448275862069,0.03448275862068965,0.1896551724137931,3.172413793103448,0.1847826086956522,0.1793478260869565,0.4891304347826087,0.1467391304347826,1.4,0
607,adulto,11.0,noite,noite,7.720779220779221,97.4974949420587,1389.147540983607,2.125,0.3602941176470588,0.08823529411764706,0.1838235294117647,2.801470588235294,0.1627296587926509,0.2598425196850394,0.4829396325459318,0.09448818897637795,1.8,0
608,adulto,11.0,madrugada,madrugada,7.701754385964913,3757.62626939347,1054.046511627907,2.736842105263158,0.3684210526315789,0.1578947368421053,0.4736842105263158,4.868421052631579,0.1513513513513514,0.2216216216216216,0.4918918918918919,0.1351351351351351,0.4833333334,0
609,adulto,11.0,madrugada,noite,7.505882352941176,506.331858735153,1542.081081081081,1.973333333333333,0.5333333333333333,0.06666666666666667,0.1866666666666667,3.693333333333333,0.2057761732851986,0.1913357400722022,0.4873646209386281,0.1155234657039711,1.5166666666,0
610,adulto,11.0,manhã,noite,7.294444444444444,122.657763940448,1390.075471698113,2.672727272727273,0.5545454545454546,0.1727272727272727,0.5181818181818182,3.745454545454546,0.1237864077669903,0.220873786407767,0.4975728155339806,0.1577669902912621,1.65,0
611,adulto,11.0,madrugada,madrugada,7.081632653061225,170.360731179586,1404.0,3.0,0.3888888888888889,0.3148148148148148,0.4814814814814815,4.981481481481482,0.2044609665427509,0.1449814126394052,0.4795539033457249,0.171003717472119,0.85,0
612,adulto,11.0,manhã,madrugada,7.0,614.92377587307,1147.689075630252,2.972222222222222,0.3194444444444444,0.1388888888888889,0.1111111111111111,4.055555555555555,0.07534246575342465,0.1986301369863014,0.4726027397260274,0.2534246575342466,0.5833333333999999,0
613,adulto,4.0,manhã,tarde,7.261194029850746,977.22741484799,1232.837837837838,2.733333333333333,0.4333333333333333,0.1888888888888889,0.3555555555555556,3.933333333333333,0.1553672316384181,0.1779661016949153,0.4830508474576271,0.1836158192090395,3.1,1
614,adulto,11.0,madrugada,madrugada,6.716049382716049,1414.42161179611,1081.016129032258,3.261904761904762,0.1904761904761905,0.3333333333333333,0.3095238095238095,4.333333333333333,0.07142857142857142,0.1703296703296703,0.4945054945054945,0.2637362637362637,0.35,0
