id_municipio,lon,lat,area_km2,n_sinistros,n_vitimas,n_fatal,is_fatal,pib,n_pav,pav,domicilios,populacao,taxa_alfabetizacao,idade_mediana,indice_envelhecimento
4315172,-51.48731386108141,-28.73692792750804,171.994,0.0,0.0,0.0,0.0,85918000.0,0.0,0.0,752.0,2025.0,0.95233,45.0,136.07
2409902,-36.623986273244725,-5.292919553128209,419.137,0.0,0.0,0.0,0.0,695059000.0,0.0,0.0,4206.0,12268.0,0.82482,35.0,51.83
5102694,-51.82363365601572,-11.201567526262613,3449.037,0.0,0.0,0.0,0.0,299805000.0,55.32081204954597,18.65530142111593,1567.0,4461.0,0.91087,32.0,37.18
4111209,-52.823618713370365,-25.98580682193517,251.364,0.0,0.0,0.0,0.0,899902000.0,0.0,0.0,4487.0,12305.0,0.94681,36.0,62.56
2929107,-39.09466920846812,-12.845295831828896,222.407,0.0,0.0,0.0,0.0,255642000.0,0.0,0.0,7340.0,20162.0,0.83508,37.0,67.11
2311801,-38.12944514572212,-4.848631057605794,1505.726,15.0,45.0,2.0,1.0,1332638000.0,0.0,47.91505238341978,26409.0,72844.0,0.84547,34.0,53.49
5102686,-59.19275471117048,-13.579156527056456,6792.808,13.0,37.0,6.0,1.0,2919960000.0,0.0,57.42814084731437,2882.0,8595.0,0.94154,28.0,13.25
2614808,-38.076505293358224,-8.956767924691844,1264.532,1.0,7.0,2.0,1.0,240652000.0,64.22371261223107,0.0,7343.0,23884.0,0.80867,30.0,39.5
3158300,-45.50535037921052,-21.270580405616634,172.444,0.0,0.0,0.0,0.0,214152000.0,0.0,10.86091413251173,2347.0,6686.0,0.92563,38.0,82.95
4103024,-53.225808146794215,-25.64014566111337,152.252,0.0,0.0,0.0,0.0,122034000.0,0.0,0.0,881.0,2442.0,0.90688,39.0,68.06
4315156,-52.31895575661312,-29.224265484157268,256.039,0.0,0.0,0.0,0.0,155899000.0,0.0,0.0,2109.0,5340.0,0.924,44.0,124.16
2806503,-37.236081709483166,-10.632045894501315,67.672,0.0,0.0,0.0,0.0,58258000.0,0.0,0.0,1365.0,3916.0,0.78688,31.0,39.83
4323200,-52.685224397481534,-28.550103539215065,238.133,1.0,5.0,0.0,0.0,183147000.0,0.0,9.376584851795153,1100.0,2771.0,0.98035,42.0,112.98
5102678,-54.95772679985209,-15.34473197615692,4771.091,35.0,81.0,5.0,1.0,5239952000.0,0.0,104.22547157191812,15418.0,44439.0,0.9551,30.0,24.79
3501608,-47.289112417002045,-22.723244910797856,133.912,0.0,0.0,0.0,0.0,16677591000.0,0.0,0.0,89205.0,236515.0,0.98332,38.0,80.0
4315149,-51.17433669881413,-29.524277377625616,49.625,0.0,0.0,0.0,0.0,294672000.0,0.0,0.0,1112.0,3077.0,0.97786,38.0,70.07
4306973,-52.31847397933796,-27.82921824591131,152.793,0.0,0.0,0.0,0.0,202452000.0,9.371384876321336,0.0,1069.0,3028.0,0.95127,35.0,71.57
3141801,-42.43603824289298,-17.361484283015404,1812.398,0.0,0.0,0.0,0.0,346059000.0,8.092037068976378,20.79979717276303,8231.0,24351.0,0.81226,34.0,56.34
2401701,-35.590793804243994,-6.000815276079638,122.035,7.0,13.0,1.0,1.0,130763000.0,0.0,13.425525995216413,3455.0,9921.0,0.79404,33.0,53.91
3305406,-42.822770410175984,-22.024103628607865,540.673,91.0,207.0,9.0,1.0,1115045000.0,0.0,81.74708011234056,6693.0,17701.0,0.91831,39.0,79.32
1715101,-47.38300867042111,-10.155085118772572,2678.262,0.0,0.0,0.0,0.0,163935000.0,0.0,0.0,1330.0,3956.0,0.90528,31.0,39.68
4103008,-52.75113723677234,-24.25698032846073,301.131,0.0,0.0,0.0,0.0,280661000.0,0.0,0.0,1731.0,4556.0,0.90109,40.0,80.93
3150109,-43.31673088272113,-21.502379059302864,192.196,0.0,0.0,0.0,0.0,84236000.0,0.0,0.0,1088.0,2795.0,0.93376,43.0,118.37
3109105,-46.35524595467402,-22.48607101712385,356.15,0.0,0.0,0.0,0.0,240324000.0,0.0,0.0,4196.0,10851.0,0.92583,41.0,106.23
2303600,-39.909643295526365,-6.252767486816864,488.153,0.0,0.0,0.0,0.0,132473000.0,0.0,0.0,3651.0,10231.0,0.73738,36.0,73.31
2920908,-39.42049674462703,-15.66603320230389,742.689,23.0,58.0,6.0,1.0,180090000.0,0.0,46.71125974486472,4797.0,13538.0,0.79469,34.0,61.45
4315008,-54.95918345008697,-27.850720286343662,250.809,0.0,0.0,0.0,0.0,114413000.0,0.0,0.0,1824.0,4349.0,0.92976,51.0,193.02
2904852,-39.19246314561443,-12.564264279199394,222.027,0.0,0.0,0.0,0.0,157531000.0,0.0,0.0,5197.0,16529.0,0.79504,31.0,43.45
2708105,-36.191330062583965,-9.130965485258498,232.17,0.0,0.0,0.0,0.0,1540874000.0,0.0,0.0,3815.0,11320.0,0.72168,30.0,35.25
4306957,-52.72689453719565,-27.519019439966684,119.912,0.0,0.0,0.0,0.0,212453000.0,0.0,0.0,1087.0,2674.0,0.93125,45.0,129.44
2929206,-38.63198089895332,-12.65084372891276,269.737,0.0,0.0,0.0,0.0,25361789000.0,0.0,0.0,14008.0,38675.0,0.91789,33.0,34.24
2606606,-37.59586700985324,-8.588966045293393,1929.342,3.0,6.0,0.0,0.0,365085000.0,23.462032513691867,27.946073699488508,8861.0,26561.0,0.75595,30.0,40.11
2107902,-43.75835248281691,-6.152669559459037,1358.327,0.0,0.0,0.0,0.0,200602000.0,0.0,0.0,5296.0,17213.0,0.74866,30.0,39.86
3133600,-46.20977088915963,-22.699774763003987,177.312,48.0,97.0,1.0,1.0,1275556000.0,0.0,6.657664985002273,4448.0,12625.0,0.94053,35.0,60.52
5210109,-48.05393491761444,-17.505408921088648,4382.863,63.0,138.0,5.0,1.0,2858914000.0,0.0,38.83066538956969,9709.0,25407.0,0.93179,37.0,67.31
3166303,-42.45872816414048,-20.492315663576605,166.012,0.0,0.0,0.0,0.0,175838000.0,0.0,0.0,2577.0,7344.0,0.86581,35.0,57.32
2409209,-35.39571092608757,-6.283820495285343,41.215,0.0,0.0,0.0,0.0,52292000.0,0.0,0.0,1077.0,3115.0,0.78905,35.0,65.36
2904704,-39.26957615202974,-14.99644511791405,219.487,22.0,50.0,2.0,1.0,212174000.0,0.0,19.454460759667707,5719.0,14771.0,0.82617,37.0,72.88
4103107,-48.93228846739064,-25.11502909243042,809.682,17.0,43.0,1.0,1.0,289093000.0,0.0,24.717374298042017,4650.0,13256.0,0.9435,33.0,46.14
3100906,-40.97388159027872,-17.041648028780294,820.079,0.0,0.0,0.0,0.0,310641000.0,0.0,0.0,6600.0,18391.0,0.83327,35.0,65.42
3149952,-42.23181106250018,-19.084223194368874,228.907,15.0,43.0,3.0,1.0,118620000.0,0.0,19.478608299258788,2293.0,6548.0,0.87986,35.0,57.56
4200705,-49.3307931460492,-27.70593473463275,733.489,48.0,130.0,4.0,1.0,352093000.0,0.0,37.69239544115713,3893.0,10465.0,0.94009,36.0,63.1
4306809,-51.92183812743199,-29.21294678064259,140.006,0.0,0.0,0.0,0.0,1230651000.0,0.0,0.0,9028.0,22785.0,0.97046,39.0,96.42
2921005,-38.14879036063416,-12.483982792543063,605.169,0.0,0.0,0.0,0.0,1657803000.0,0.0,0.0,15325.0,42541.0,0.91052,34.0,40.45
3125408,-43.23891355069756,-18.133154454481048,357.622,0.0,0.0,0.0,0.0,81601000.0,0.0,0.0,1904.0,5128.0,0.87461,37.0,78.93
3550605,-47.10956819649713,-23.548959624993813,306.899,0.0,0.0,0.0,0.0,3900210000.0,0.0,0.0,28469.0,79298.0,0.96293,38.0,71.11
2401008,-37.83651587555327,-5.62257623114666,1569.146,16.0,44.0,3.0,1.0,895178000.0,0.0,25.17489561234684,12898.0,36035.0,0.79542,36.0,61.48
3533601,-47.729077778239024,-20.70484617129511,348.265,0.0,0.0,0.0,0.0,1003709000.0,0.0,0.0,2686.0,7361.0,0.95467,37.0,68.2
4111258,-49.49052984570552,-25.124753559271326,322.553,0.0,0.0,0.0,0.0,679361000.0,0.0,0.0,10515.0,31203.0,0.93339,30.0,28.08
3158102,-40.11636652192728,-16.307325536612026,440.605,0.0,0.0,0.0,0.0,50815000.0,0.701717600599203,0.0,1786.0,4750.0,0.79173,39.0,87.68
3304706,-42.1928193701267,-21.555588737250467,603.633,0.0,0.0,0.0,0.0,1457559000.0,0.0,0.0,15817.0,41195.0,0.93091,39.0,84.1
4217154,-53.23995642492651,-26.68964259626683,72.755,0.0,0.0,0.0,0.0,52062000.0,0.0,0.0,662.0,1781.0,0.93919,44.0,103.65
3549953,-46.93642799061258,-23.852427087437576,186.353,63.0,152.0,2.0,1.0,301589000.0,0.0,14.869264533520528,5841.0,15997.0,0.93564,36.0,61.12
3166402,-44.45959008116217,-21.91652383301204,114.769,3.0,7.0,0.0,0.0,48147000.0,0.0,15.34759835830111,693.0,1818.0,0.94648,40.0,97.56
2614600,-37.51285806830707,-7.577289402931706,388.458,0.0,0.0,0.0,0.0,319694000.0,0.0,0.0,9976.0,27638.0,0.83367,33.0,54.11
3117207,-45.425167774380526,-22.146984534027546,102.206,0.0,0.0,0.0,0.0,78461000.0,0.0,0.0,1019.0,2772.0,0.9236,40.0,92.54
2303659,-40.17500331524033,-4.629551881824795,784.022,0.0,0.0,0.0,0.0,117230000.0,0.0,0.0,3432.0,10441.0,0.7713,34.0,63.88
4306767,-51.499057026491165,-30.078131107923905,509.632,111.0,311.0,6.0,1.0,2442465000.0,0.0,55.96363428558766,14472.0,39416.0,0.9649,34.0,48.27
4315073,-54.89115984038433,-27.754585089039747,114.349,0.0,0.0,0.0,0.0,40675000.0,0.0,0.0,665.0,1560.0,0.92485,50.0,162.04
3525409,-47.57419299266784,-20.340135230213864,141.971,0.0,0.0,0.0,0.0,153124000.0,0.0,0.0,1318.0,3863.0,0.94325,33.0,42.69
3501400,-49.73398948616209,-22.08652893328917,153.662,0.0,0.0,0.0,0.0,59626000.0,0.0,0.0,1168.0,3151.0,0.9329,35.0,74.35
5103106,-51.147711085338216,-13.86834897089009,16563.136,0.0,0.0,0.0,0.0,348086000.0,0.0,0.0,2276.0,6197.0,0.89396,35.0,42.1
3149903,-45.0647682532672,-21.07592303401627,270.657,48.0,110.0,1.0,1.0,715580000.0,0.0,29.37868998692241,7773.0,21243.0,0.94759,38.0,84.23
5005681,-54.27419969189911,-23.94269781580743,478.38,43.0,124.0,5.0,1.0,838514000.0,0.0,33.946536462252645,7048.0,18818.0,0.91225,34.0,53.47
4208955,-52.87130303294611,-26.717191301845595,68.499,0.0,0.0,0.0,0.0,71751000.0,0.0,0.0,676.0,1776.0,0.94941,39.0,70.57
4306759,-51.97670926193061,-29.091918668037497,107.96,0.0,0.0,0.0,0.0,75699000.0,0.0,0.0,710.0,1888.0,0.97635,46.0,182.01
3142106,-42.3996808331414,-20.849523961381188,301.672,10.0,29.0,0.0,0.0,182413000.0,0.0,14.35627751407833,3531.0,8937.0,0.8818,39.0,87.91
2929008,-38.999020737662136,-12.67503730241353,103.226,0.0,0.0,0.0,0.0,191036000.0,0.0,0.3847811886369912,3930.0,11021.0,0.87216,37.0,58.85
2606408,-35.56361613986159,-8.199374546953823,507.36,74.0,165.0,6.0,1.0,1398192000.0,0.0,30.519778504580813,32074.0,86322.0,0.83266,35.0,54.81
4103057,-53.42184835094466,-25.43204086711861,265.636,0.0,0.0,0.0,0.0,192292000.0,0.0,0.0,2898.0,7920.0,0.89771,37.0,67.46
2614709,-36.270154652272005,-8.347988054796243,227.6,2.0,7.0,1.0,1.0,198366000.0,0.0,13.723627881110886,4827.0,13077.0,0.73324,34.0,53.15
3158201,-42.32439604963874,-18.258489387418365,624.047,0.0,0.0,0.0,0.0,178799000.0,0.0,0.0,4558.0,12655.0,0.83299,35.0,70.86
4315057,-54.65718507301955,-27.591930390647917,105.811,0.0,0.0,0.0,0.0,69658000.0,0.0,0.0,843.0,2138.0,0.94894,49.0,164.12
2806404,-36.63670502290666,-10.286950989288364,44.017,0.0,0.0,0.0,0.0,119179000.0,0.0,0.0,2366.0,7342.0,0.8273,30.0,30.16
4102406,-50.34645509738307,-23.16087536027739,445.192,24.0,47.0,2.0,1.0,1123358000.0,0.0,21.760244191790544,11315.0,31139.0,0.93632,38.0,79.87
3501509,-49.7585212300944,-22.452546243757343,84.879,0.0,0.0,0.0,0.0,64404000.0,0.0,0.0,1007.0,2885.0,0.92707,37.0,66.97
3517208,-49.76267590845543,-21.569446526704155,277.154,9.0,26.0,0.0,0.0,260000000.0,0.0,13.95232422792038,3997.0,11237.0,0.95563,35.0,55.37
1301704,-62.48668668458122,-7.360897870140379,33113.788,25.0,69.0,7.0,1.0,960741000.0,186.0900763627042,186.6488509943841,14416.0,57359.0,0.88743,26.0,20.23
3133907,-43.61290372788743,-20.68522044053518,284.22,0.0,0.0,0.0,0.0,76310000.0,0.0,0.0,1995.0,5640.0,0.87771,39.0,90.43
2920809,-40.67522027060914,-13.139994705630228,1099.284,0.0,0.0,0.0,0.0,100169000.0,0.0,0.0,3243.0,9259.0,0.78404,33.0,53.88
5210158,-49.66953522964399,-15.168937404939228,244.209,0.0,0.0,0.0,0.0,95534000.0,0.0,0.0,1181.0,2912.0,0.91697,43.0,97.47
1506708,-50.61117338610809,-9.363997843023537,11591.427,0.0,0.0,0.0,0.0,1764088000.0,0.0,173.40031780399704,10540.0,32281.0,0.89516,28.0,24.62
3142205,-42.61787300621505,-21.15006390399218,320.695,0.0,0.0,0.0,0.0,289982000.0,0.0,0.0,4990.0,13584.0,0.94175,38.0,81.71
2606507,-36.901049202892125,-9.143386405267025,635.137,1.0,1.0,0.0,0.0,213965000.0,0.0,17.25655315224133,5674.0,17157.0,0.7026,31.0,45.32
2904753,-43.667551100465225,-10.588067693871004,4046.741,0.0,0.0,0.0,0.0,175032000.0,0.0,0.0,5900.0,19576.0,0.78078,30.0,39.04
3549904,-45.928636084408666,-23.090576467933616,1099.494,300.0,738.0,13.0,1.0,56653327000.0,0.0,23.88178192881004,247894.0,695312.0,0.97862,36.0,62.48
4217105,-48.97191894953264,-28.124546920506056,224.566,0.0,0.0,0.0,0.0,125067000.0,0.0,0.0,1168.0,3403.0,0.97686,39.0,92.95
3150000,-41.56003659177112,-18.331121121433647,317.463,0.0,0.0,0.0,0.0,48574000.0,0.0,0.0,1270.0,3488.0,0.80807,38.0,85.88
4200754,-51.92596424217068,-27.421523026917782,103.433,0.0,0.0,0.0,0.0,82057000.0,0.0,0.0,725.0,1856.0,0.97843,47.0,143.57
2304004,-40.72635722363157,-3.641519211400363,750.333,7.0,50.0,4.0,1.0,236193000.0,0.0,16.48432729174892,7031.0,20944.0,0.74012,31.0,46.54
3509007,-46.74520087766377,-23.37597843072937,97.745,0.0,0.0,0.0,0.0,5172279000.0,0.0,0.0,32684.0,94759.0,0.97252,35.0,49.34
3533403,-47.28514785279666,-22.784111216346258,73.788,0.0,0.0,0.0,0.0,4620501000.0,0.0,0.0,22197.0,61903.0,0.97867,37.0,62.67
5103056,-55.04776148648367,-11.448151622415171,3843.562,11.0,33.0,1.0,1.0,1189669000.0,0.0,26.829259780675176,3395.0,9586.0,0.93321,34.0,42.27
1301803,-71.41747777068616,-7.172941716236118,12437.643,0.0,0.0,0.0,0.0,214597000.0,0.0,0.0,4806.0,24038.0,0.75843,21.0,9.79
4322558,-51.83514296796112,-28.49029912822984,64.905,0.0,0.0,0.0,0.0,66961000.0,0.0,0.0,788.0,2004.0,0.95113,45.0,135.79
2708501,-35.63419797238773,-9.249747555625394,397.257,0.0,0.0,0.0,0.0,782974000.0,0.0,0.0,9300.0,30863.0,0.75279,28.0,26.06
3125705,-44.95819535957085,-18.703102899095267,1554.627,19.0,48.0,1.0,1.0,284405000.0,0.0,55.23102661363929,5369.0,13923.0,0.93089,41.0,102.6
3134004,-41.83558732735829,-16.586572021966358,1649.622,0.0,0.0,0.0,0.0,143976000.0,0.0,33.958503849382154,4573.0,13717.0,0.8383,35.0,72.96
2912905,-39.62616856407254,-13.975961142379903,318.129,0.0,0.0,0.0,0.0,245794000.0,0.0,0.0,6913.0,18769.0,0.7784,36.0,59.63
3541703,-50.64524733316514,-22.205881640041408,651.341,0.0,0.0,0.0,0.0,917951000.0,0.0,0.0,4827.0,13128.0,0.93001,37.0,60.91
3304755,-41.135174600968334,-21.417526829449884,1118.037,0.0,0.0,0.0,0.0,1305146000.0,0.0,0.0,17278.0,45034.0,0.86702,36.0,60.38
4208906,-49.15995551767436,-26.48186460571076,530.825,50.0,123.0,0.0,0.0,13778060000.0,0.0,18.490643468541663,66380.0,181976.0,0.98564,34.0,43.65
3166709,-40.26445291724049,-17.784084718554347,213.574,0.0,0.0,0.0,0.0,152030000.0,0.0,0.0,2675.0,6931.0,0.85092,36.0,64.76
4322541,-51.24841234300483,-29.362435472796644,44.688,0.0,0.0,0.0,0.0,236643000.0,0.0,0.0,2263.0,6057.0,0.98207,38.0,62.65
3550001,-45.25376352042456,-23.23972644600667,618.126,0.0,0.0,0.0,0.0,220582000.0,0.0,0.0,4165.0,10305.0,0.9282,42.0,106.68
4127007,-50.40822327954514,-25.31383257706633,902.334,11.0,40.0,3.0,1.0,595237000.0,0.0,17.69956323883694,3326.0,9513.0,0.95571,34.0,51.55
4110656,-53.351751466276255,-24.43853894126872,81.538,0.0,0.0,0.0,0.0,84703000.0,0.0,0.0,866.0,2343.0,0.88596,40.0,75.56
4322533,-52.68955149722421,-29.583293000155603,329.389,0.0,0.0,0.0,0.0,308990000.0,0.0,0.0,3776.0,9873.0,0.95014,42.0,112.61
2614006,-39.38155562132882,-7.850005190392,1535.19,0.0,0.0,0.0,0.0,175837000.0,0.0,0.0,5578.0,18207.0,0.79369,32.0,48.85
3525201,-46.72130926030906,-23.11196233243536,207.549,0.0,0.0,0.0,0.0,3245903000.0,0.0,0.0,12965.0,37475.0,0.96082,35.0,48.68
2700300,-36.64093962501964,-9.749189587529203,346.188,0.0,0.0,0.0,0.0,5859831000.0,0.0,0.0,77704.0,233950.0,0.84744,32.0,39.16
4322525,-52.112441007688574,-29.83075742177302,329.727,0.0,0.0,0.0,0.0,124468000.0,0.0,0.0,1294.0,3150.0,0.93524,42.0,113.77
3533502,-49.28379616618897,-21.46915888734628,931.743,0.0,0.0,0.0,0.0,1821682000.0,0.0,0.0,14750.0,38241.0,0.94656,38.0,78.28
3125804,-42.09654709908608,-19.1018977330018,151.875,0.0,0.0,0.0,0.0,47684000.0,0.0,0.0,1111.0,2785.0,0.83126,42.0,101.3
2400901,-37.92476368396501,-6.219621133812573,244.897,1.0,2.0,1.0,1.0,70797000.0,0.0,15.64338027369131,2372.0,6577.0,0.78169,38.0,79.72
1706258,-49.07270005408113,-11.171916038946042,983.766,6.0,62.0,1.0,1.0,82923000.0,0.0,15.644487880642057,508.0,1462.0,0.91059,36.0,50.63
2303956,-38.46833239943138,-4.302324764208392,296.431,22.0,63.0,2.0,1.0,255377000.0,0.0,31.669639020504206,7143.0,20127.0,0.79577,33.0,44.84
3158508,-43.9011225432393,-18.91569265305069,1255.832,0.0,0.0,0.0,0.0,125203000.0,0.0,0.0,2770.0,7002.0,0.87812,43.0,127.83
2929057,-44.02978880290779,-13.551564446777853,1751.671,0.0,0.0,0.0,0.0,250118000.0,0.0,37.6107580675406,5271.0,15183.0,0.85724,33.0,43.17
1714302,-47.781452771086144,-6.330356617749435,395.997,0.0,0.0,0.0,0.0,70455000.0,0.0,23.927171372777316,1531.0,4515.0,0.84583,35.0,57.76
2515609,-35.452812360117576,-6.705194215506719,31.679,0.0,0.0,0.0,0.0,41753000.0,0.0,0.0,1000.0,3094.0,0.74658,35.0,58.27
3541802,-50.24526592466107,-21.80055408766766,234.914,0.0,0.0,0.0,0.0,747540000.0,0.0,0.0,1225.0,3259.0,0.92976,35.0,44.62
4118808,-52.32633221885126,-23.93187785912541,467.542,0.0,0.0,0.0,0.0,372908000.0,0.0,14.117161438360792,5005.0,13305.0,0.92713,36.0,64.34
4322509,-50.92374697761471,-28.370090583519875,2124.492,122.0,315.0,4.0,1.0,3123585000.0,0.0,102.15805826730674,23648.0,63802.0,0.97011,35.0,61.36
1506005,-53.66019153822071,-2.120136245209148,14788.187,0.0,0.0,0.0,0.0,494696000.0,0.0,0.0,9205.0,35427.0,0.88558,25.0,17.95
3142007,-44.15769294417544,-16.259382516284678,723.278,0.0,0.0,0.0,0.0,165956000.0,0.0,0.0,4539.0,13621.0,0.87491,35.0,68.81
2605806,-35.885071032877335,-7.9354235532106046,213.735,0.0,0.0,0.0,0.0,136979000.0,0.0,0.0,5143.0,13624.0,0.75773,37.0,80.38
5005707,-54.02587186060372,-23.02255704856918,3189.667,17.0,42.0,0.0,0.0,2882132000.0,0.0,76.79017551152235,18563.0,49847.0,0.92714,33.0,38.93
3517000,-50.02793843550109,-21.783285927275017,676.755,7.0,20.0,0.0,0.0,220876000.0,0.0,15.732537222692253,3408.0,8965.0,0.94516,38.0,90.04
4216909,-52.8597750915291,-26.465450219602527,356.193,0.0,0.0,0.0,0.0,1556978000.0,0.0,0.0,8991.0,24662.0,0.95332,35.0,63.15
4200556,-52.85231608621604,-26.851638118298908,76.631,0.0,0.0,0.0,0.0,206975000.0,0.0,0.0,1026.0,2839.0,0.94835,38.0,75.14
2204808,-41.7910121534838,-6.819012905093087,529.417,10.0,26.0,1.0,1.0,87654000.0,0.0,14.915044086344668,3146.0,9411.0,0.81866,36.0,63.15
3525300,-48.5559863389529,-22.29603786990465,687.103,0.0,0.0,0.0,0.0,6248400000.0,0.0,0.0,48521.0,132779.0,0.9692,38.0,79.2
5209952,-49.96808145611463,-17.18514729441649,955.419,21.0,90.0,3.0,1.0,782637000.0,0.0,33.87004895560192,6325.0,16997.0,0.91783,35.0,48.29
3117603,-44.87174830822563,-19.78566683530534,250.306,0.0,0.0,0.0,0.0,373925000.0,0.0,0.2100987967941807,2067.0,5407.0,0.93039,40.0,88.47
2515971,-35.255982273487234,-7.179796430734367,61.953,14.0,34.0,1.0,1.0,121745000.0,0.0,11.961707770918965,2762.0,8236.0,0.75058,33.0,51.46
3150307,-44.1554742747273,-21.484029822353104,322.814,0.0,0.0,0.0,0.0,118841000.0,0.0,0.0,1842.0,4604.0,0.8993,42.0,110.26
1706100,-49.3124159661251,-10.63642101383353,1850.75,0.0,0.0,0.0,0.0,187366000.0,0.0,0.0,2346.0,6330.0,0.88937,38.0,67.32
2507408,-37.817211865673286,-6.508702081597394,177.356,0.0,0.0,0.0,0.0,86264000.0,0.0,0.0,2518.0,7505.0,0.78896,37.0,78.4
1506112,-47.01545320950044,-0.8600804294723418,302.586,0.0,0.0,0.0,0.0,123176000.0,0.0,0.0,3649.0,11520.0,0.81625,32.0,40.64
4110607,-53.72019001487232,-24.045315009070823,648.624,0.0,0.0,0.0,0.0,537988000.0,0.0,0.0,5761.0,15658.0,0.92308,38.0,77.31
2708303,-36.03999106908449,-8.987480166358,256.603,12.0,28.0,0.0,0.0,462590000.0,0.0,34.373046127190754,6822.0,20805.0,0.74581,30.0,36.03
3517109,-50.19885291331318,-21.34021119622708,272.8,0.0,0.0,0.0,0.0,138649000.0,0.0,0.0,1552.0,4124.0,0.94083,40.0,87.07
5209937,-49.9155795203403,-18.50934532112846,689.201,0.0,0.0,0.0,0.0,404147000.0,0.0,0.0,2207.0,5886.0,0.87534,36.0,60.69
4322608,-52.19509549948633,-29.578527881236013,772.701,0.0,0.0,0.0,0.0,3876145000.0,0.0,0.0,27675.0,68100.0,0.96353,39.0,89.99
1506104,-47.13136899586178,-0.9524163863380808,259.331,0.0,0.0,0.0,0.0,486677000.0,0.0,0.0,3528.0,10818.0,0.86478,32.0,44.62
3133808,-44.589077315818905,-20.07818826319129,494.559,0.0,0.0,0.0,0.0,5324955000.0,0.0,0.0,36796.0,96888.0,0.97322,37.0,71.58
4306130,-52.64402292441535,-27.62734244564729,166.883,0.0,0.0,0.0,0.0,106378000.0,0.0,0.0,616.0,1635.0,0.93967,49.0,150.0
4314423,-51.10916310174064,-29.46071092509044,84.322,21.0,43.0,1.0,1.0,382226000.0,0.0,18.4913617405034,2031.0,5351.0,0.98563,41.0,93.0
3304557,-43.45090033272848,-22.923230516624606,1200.329,219.0,512.0,10.0,1.0,380381515000.0,0.0,100.62553808637036,2436971.0,6174549.0,0.97667,38.0,86.44
3500758,-47.86904839208036,-23.548928180212908,159.6,0.0,0.0,0.0,0.0,133707000.0,0.0,0.0,2139.0,6131.0,0.95407,36.0,62.33
3549805,-49.35810543423887,-20.797213364621225,431.944,172.0,398.0,1.0,1.0,23799646000.0,0.0,29.680249186532716,185633.0,477426.0,0.97837,37.0,77.76
4217006,-49.16816550395032,-28.353130340100137,106.765,0.0,0.0,0.0,0.0,1048991000.0,0.0,0.0,4660.0,13505.0,0.97608,32.0,36.55
2905156,-40.92671923224436,-14.313671727915384,767.144,0.0,0.0,0.0,0.0,102401000.0,18.19016548776935,0.0,3672.0,11243.0,0.75903,36.0,73.93
2312205,-40.04190980177536,-4.340838945850651,4262.293,0.0,0.0,0.0,0.0,715965000.0,0.0,0.0,13977.0,40160.0,0.78868,34.0,62.44
2205151,-41.25244804754765,-7.896703606661949,1333.796,5.0,9.0,2.0,1.0,77918000.0,0.0,37.83117666547047,1958.0,5611.0,0.71815,36.0,59.44
3150406,-44.24642335670325,-20.47404308693257,259.638,0.0,0.0,0.0,0.0,108715000.0,0.0,0.0,1964.0,4963.0,0.9016,42.0,103.76
4314407,-52.34128884166181,-31.581081466340656,1608.78,148.0,317.0,4.0,1.0,11740930000.0,0.0,124.8349998480736,130721.0,323618.0,0.97189,38.0,86.61
4126801,-52.89030193550062,-23.658452833619027,590.927,0.0,0.0,0.0,0.0,541077000.0,0.0,0.0,5815.0,15861.0,0.92689,36.0,56.19
4208807,-49.04467585141402,-28.65787462347161,326.362,26.0,54.0,2.0,1.0,815250000.0,0.0,9.14680759057161,7567.0,20371.0,0.96919,39.0,80.55
3508900,-51.22395841345571,-21.94954262276149,252.704,0.0,0.0,0.0,0.0,70621000.0,0.0,0.0,1467.0,3712.0,0.92839,40.0,89.06
2708402,-37.489846579947226,-9.533134409779116,490.88,0.0,0.0,0.0,0.0,347514000.0,0.0,0.0,9534.0,30590.0,0.73007,27.0,31.12
2515930,-35.421414811630726,-6.742394549177862,32.455,0.0,0.0,0.0,0.0,60561000.0,0.0,0.0,1716.0,5054.0,0.82341,34.0,62.11
3125606,-40.733157147624986,-16.636054994083942,596.215,0.0,0.0,0.0,0.0,77333000.0,0.0,0.0,2329.0,6465.0,0.81299,35.0,66.88
3533809,-49.38303275806977,-22.95365180795438,198.938,0.0,0.0,0.0,0.0,121966000.0,0.0,0.0,973.0,2512.0,0.94904,41.0,98.38
3109006,-44.12278445698277,-20.17811184896897,640.63,56.0,158.0,4.0,1.0,2704307000.0,0.0,8.730761593361573,13868.0,38678.0,0.95877,38.0,71.19
3541604,-49.87034231755368,-21.52444418133376,779.2,16.0,49.0,2.0,1.0,2922928000.0,0.0,28.74452418701629,12865.0,35021.0,0.96374,37.0,70.56
3304524,-41.94647310224507,-22.454237387044987,228.044,3.0,24.0,0.0,0.0,10916617000.0,0.0,3.809284010963495,59069.0,156377.0,0.9736,36.0,49.33
2107803,-43.46294424731421,-5.637908789263973,3246.503,0.0,0.0,0.0,0.0,396200000.0,0.0,0.0,9448.0,31247.0,0.74299,30.0,37.69
2913309,-39.15233416271201,-11.731510139349668,138.016,0.0,0.0,0.0,0.0,64299000.0,0.0,0.0,2173.0,6180.0,0.88949,36.0,70.75
5005004,-56.35379271799943,-21.582178433371343,2130.068,32.0,83.0,2.0,1.0,1067857000.0,0.0,97.04533810670831,8341.0,23788.0,0.93223,34.0,52.83
